Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Relative_Humidity,zenith_deg,azimuth_deg
2024,1,27,3,0,0,0,0,100,145.7509862452768,80.06105759022171
2024,1,27,3,30,0,0,0,100,139.2595236426419,84.83616661697158
2024,1,27,4,0,0,0,0,100,132.72161906390147,88.8625671741587
2024,1,27,4,30,0,0,0,100,126.17429746192173,92.45486883865539
2024,1,27,5,0,0,0,0,100,119.64342228316414,95.80431395698963
2024,1,27,5,30,0,0,0,100,113.15019681616445,99.03942379011829
2024,1,27,6,0,0,0,0,100,106.71458493553988,102.2559117096198
2024,1,27,6,30,0,0,0,100,100.3574967517094,105.53288518064369
2024,1,27,7,0,0,0,0,100,94.10253458975487,108.94252940736891
2024,1,27,7,30,14,0,14,98.89,87.69947197484821,112.55652479083875
2024,1,27,8,0,65,16,68,98.74000000000001,81.90807116626706,116.45069474657134
2024,1,27,8,30,65,0,65,95.76,76.198143457533,120.70843310948976
2024,1,27,9,0,151,118,190,95.48,70.72592963700029,125.4227339497865
2024,1,27,9,30,182,52,203,91.51,65.57609484070454,130.69581650225427
2024,1,27,10,0,187,3,188,87.89,60.84011340511107,136.6342129891118
2024,1,27,10,30,253,77,296,85.2,56.62713518878623,143.3358936511895
2024,1,27,11,0,249,377,476,82.98,53.06527196102306,150.8655199256459
2024,1,27,11,30,303,158,404,81.43,50.29540609821515,159.2168353298805
2024,1,27,12,0,314,146,411,80.55,48.45515441690967,168.27106075945198
2024,1,27,12,30,244,1,244,79.60000000000001,47.653310607120005,177.77552321846508
2024,1,27,13,0,101,871,685,79.62,47.94240886178083,187.3720291427684
2024,1,27,13,30,100,864,663,79.54,49.30313787234606,196.67888764401505
2024,1,27,14,0,95,855,626,79.22,51.65024889596916,205.38635547570763
2024,1,27,14,30,92,834,572,80.17,54.856164534575434,213.31264339700328
2024,1,27,15,0,285,71,322,81.10000000000001,58.77888847430141,220.40308188511727
2024,1,27,15,30,79,773,427,82.07000000000001,63.28295103315797,226.69421081332078
2024,1,27,16,0,78,689,333,84.72,68.24998917746893,232.27227608464133
2024,1,27,16,30,67,604,238,88.34,73.58074969956384,237.24212679755058
2024,1,27,17,0,52,475,141,90.63,79.18985334017908,241.70917323396077
2024,1,27,17,30,30,266,54,92.85000000000001,84.97887001812799,245.77122173046644
2024,1,27,18,0,0,0,0,90.74,91.19420304775879,249.51631833253214
2024,1,27,18,30,0,0,0,92.42,97.3914601222693,253.02385434167795
2024,1,27,19,0,0,0,0,91.61,103.70316715347424,256.36743814122826
2024,1,27,19,30,0,0,0,92.74,110.10374723927666,259.6189990148945
2024,1,27,20,0,0,0,0,91.78,116.57105811072758,262.85434052620394
2024,1,27,20,30,0,0,0,92.91,123.08467080152991,266.1611598760951
2024,1,27,21,0,0,0,0,92.05,129.623902960076,269.65183922436756
2024,1,27,21,30,0,0,0,92.62,136.165023529192,273.48600174574074
2024,1,27,22,0,0,0,0,92.12,142.67635876150877,277.91419202708136
2024,1,27,22,30,0,0,0,92.12,149.1081239819929,283.3705281111184
2024,1,27,23,0,0,0,0,92.22,155.36795063238725,290.68764952445053
2024,1,27,23,30,0,0,0,92.79,161.25320640394636,301.62835415481453
2024,1,28,0,0,0,0,0,93.78,166.245208515392,320.0428480406232
2024,1,28,0,30,0,0,0,93.68,169.0239513640213,351.20086349340147
2024,1,28,1,0,0,0,0,95.39,167.93823207226842,27.02583363898293
2024,1,28,1,30,0,0,0,95.98,163.74662067629959,50.9682218262904
2024,1,28,2,0,0,0,0,97.10000000000001,158.17790430530013,64.7339532577721
2024,1,28,2,30,0,0,0,97.7,152.05414412336725,73.4290413368812
2024,1,28,3,0,0,0,0,98.34,145.6844648674245,79.60968602540663
2024,1,28,3,30,0,0,0,97.74000000000001,139.1993258245398,84.44427012429475
2024,1,28,4,0,0,0,0,97.81,132.66374237259936,88.51350479351078
2024,1,28,4,30,0,0,0,98.42,126.11597207704631,92.13715088400255
2024,1,28,5,0,0,0,0,98.97,119.58256054468112,95.50975838019428
2024,1,28,5,30,0,0,0,98.97,113.08509056038002,98.7620052114483
2024,1,28,6,0,0,0,0,99.19,106.6437259336416,101.9910566288305
2024,1,28,6,30,0,0,0,99.19,100.27946172719159,105.27704201278806
2024,1,28,7,0,0,0,0,98.97,94.01590633254719,108.69291503435039
2024,1,28,7,30,18,84,21,97.16,87.60887278746182,112.31099681182252
2024,1,28,8,0,48,326,95,96.19,81.80103988175607,116.20772913777893
2024,1,28,8,30,69,495,188,96.19,76.07712530562368,120.46720831890377
2024,1,28,9,0,11,0,11,90.51,70.58965921055196,125.18333753807275
2024,1,28,9,30,191,15,198,91.16,65.42291741921677,130.4595954937135
2024,1,28,10,0,134,0,134,82.45,60.668422285330394,136.40426889096523
2024,1,28,10,30,281,41,304,82.45,56.435704743126976,143.11764566598436
2024,1,28,11,0,329,69,371,75.19,52.85370515106051,150.66708632497387
2024,1,28,11,30,352,80,403,74.66,50.06468172107914,159.04873443193287
2024,1,28,12,0,102,878,687,69.65,48.208094054566445,168.1446396344761
2024,1,28,12,30,103,886,703,69.65,47.394639497456154,177.70004915173695
2024,1,28,13,0,94,906,704,64.99,47.67815215198128,187.35161429141007
2024,1,28,13,30,92,907,687,65.39,49.039486321548466,196.71119041329337
2024,1,28,14,0,85,915,656,61.29,51.39243366256845,205.46392798332639
2024,1,28,14,30,82,902,605,62.43,54.607840213119445,213.42579621785978
2024,1,28,15,0,73,899,542,60.33,58.54210959382502,220.54247202988594
2024,1,28,15,30,69,869,463,62.61,63.058506521627336,226.85225846838696
2024,1,28,16,0,60,833,371,62.870000000000005,68.0378322776168,232.44353240313808
2024,1,28,16,30,52,763,270,66.58,73.38039750252409,237.42307348715252
2024,1,28,17,0,42,653,166,69.82000000000001,79.00084780920349,241.8978412295009
2024,1,28,17,30,27,450,67,73.45,84.80257331035519,245.9668294221002
2024,1,28,18,0,0,0,0,76.16,91.02209446924279,249.71900122292772
2024,1,28,18,30,0,0,0,78.64,97.22687785531387,253.23449761889435
2024,1,28,19,0,0,0,0,80.42,103.54502367750857,256.58760462648803
2024,1,28,19,30,0,0,0,81.99,109.95091650347192,259.85094542179013
2024,1,28,20,0,0,0,0,83.7,116.4223289596097,263.10112378341915
2024,1,28,20,30,0,0,0,85.34,122.93867169268492,266.4268480666149
2024,1,28,21,0,0,0,0,86.10000000000001,129.47898250309137,269.9418559573262
2024,1,28,21,30,0,0,0,87.23,136.01905489872834,273.80763866745764
2024,1,28,22,0,0,0,0,88.60000000000001,142.52640423972477,278.27727008965775
2024,1,28,22,30,0,0,0,89.18,148.94983417506933,283.7878170230947
2024,1,28,23,0,0,0,0,87.74,155.1944814983792,291.17264388741387
2024,1,28,23,30,0,0,0,88.9,161.05360980432226,302.1772338379736
2024,1,29,0,0,0,0,0,87.45,166.00579383178052,320.53647558616746
2024,1,29,0,30,0,0,0,89.2,168.75686936360384,351.16378663094304
2024,1,29,1,0,0,0,0,87.37,167.71657983251106,26.317455320608474
2024,1,29,1,30,0,0,0,89.12,163.59257241882688,50.19095807412401
2024,1,29,2,0,0,0,0,88.26,158.06718743974602,64.08049266471653
2024,1,29,2,30,0,0,0,90.03,151.96764201823692,72.88948118658186
2024,1,29,3,0,0,0,0,88.92,145.6111909227413,79.15341674109976
2024,1,29,3,30,0,0,0,90.72,139.13280426542448,84.04756270297264
2024,1,29,4,0,0,0,0,89.56,132.59984929344623,88.15989314113887
2024,1,29,4,30,0,0,0,90.85000000000001,126.0518507230515,91.8151722534356
2024,1,29,5,0,0,0,0,90.27,119.51605968219545,95.21121029408783
2024,1,29,5,30,0,0,0,91.5,113.01445394521338,98.48082922120113
2024,1,29,6,0,0,0,0,91.67,106.56740755203055,101.72264601073726
2024,1,29,6,30,0,0,0,90.45,100.19600737477707,105.01781646362764
2024,1,29,7,0,0,0,0,89.96000000000001,93.92387241196226,108.44006926646472
2024,1,29,7,30,18,218,28,85.93,87.51295811787502,112.06237435408514
2024,1,29,8,0,43,485,113,81.04,81.68859648712085,115.9618021608864
2024,1,29,8,30,59,645,216,77.88,75.950625332855,120.22316539740228
2024,1,29,9,0,72,739,319,73.24,70.44783036444174,124.94129647511505
2024,1,29,9,30,81,806,418,70.48,65.26409293005379,130.22096358808517
2024,1,29,10,0,82,868,510,68.34,60.4909872714944,136.17225255638994
2024,1,29,10,30,87,900,588,66.09,56.2384372009235,142.89783180711464
2024,1,29,11,0,92,920,651,64.45,52.63623497185149,150.46783797833962
2024,1,29,11,30,94,936,698,62.410000000000004,49.82805299714805,158.88088268553156
2024,1,29,12,0,98,940,728,61.480000000000004,47.95524449346834,168.0198515347479
2024,1,29,12,30,99,944,741,59.93,47.13045793857121,177.62779899728696
2024,1,29,13,0,101,937,735,59.19,47.408844785119236,187.33598628331595
2024,1,29,13,30,100,931,713,58.44,48.7713945462248,196.7495571329424
2024,1,29,14,0,99,913,672,58.14,51.1308713795951,205.5484053234796
2024,1,29,14,30,95,894,616,57.77,54.35646997176304,213.546261156225
2024,1,29,15,0,92,865,547,57.72,58.30293758010083,220.6892507880997
2024,1,29,15,30,86,825,463,58.52,62.83224283156376,227.01756715052377
2024,1,29,16,0,75,781,370,60.47,67.82434099390464,232.6218231276538
2024,1,29,16,30,65,700,267,64.47,73.17910633730578,237.61080047429942
2024,1,29,17,0,51,577,163,72.82000000000001,78.81120358181009,242.09305113712082
2024,1,29,17,30,31,371,65,75.71000000000001,84.62572498067951,246.16878048905477
2024,1,29,18,0,0,0,0,75.10000000000001,90.84983550423335,249.9278817589458
2024,1,29,18,30,0,0,0,76.16,97.06228638789588,253.45125289376912
2024,1,29,19,0,0,0,0,77.06,103.38696144540705,256.81386260534345
2024,1,29,19,30,0,0,0,78.07000000000001,109.79820795337348,260.08903293031875
2024,1,29,20,0,0,0,0,79.5,116.27371177554221,263.35417396446485
2024,1,29,20,30,0,0,0,80.64,122.79271795852856,266.6990128861388
2024,1,29,21,0,0,0,0,82.05,129.33397450627527,270.23865120748525
2024,1,29,21,30,0,0,0,83.7,135.87278281138828,274.13645257560773
2024,1,29,22,0,0,0,0,86.63,142.37582084026718,278.6480055171397
2024,1,29,22,30,0,0,0,88.37,148.79044066585394,284.21324463482733
2024,1,29,23,0,0,0,0,90.95,155.01923342138122,291.66597601695725
2024,1,29,23,30,0,0,0,92.79,160.85133880539553,302.7336535337993
2024,1,30,0,0,0,0,0,94.96000000000001,165.76275550182174,321.03656714386346
2024,1,30,0,30,0,0,0,96.24000000000001,168.4848667256631,351.1473222164947
2024,1,30,1,0,0,0,0,97.8,167.48700844798202,25.636914757955026
2024,1,30,1,30,0,0,0,98.46000000000001,163.42972737202206,49.42236661904536
2024,1,30,2,0,0,0,0,99.38,157.9483302765429,63.42620350798353
2024,1,30,2,30,0,0,0,99.38,151.8737614989381,72.34615763711116
2024,1,30,3,0,0,0,0,99.11,145.53113271076913,78.69266282012245
2024,1,30,3,30,0,0,0,99.11,139.05993301111454,83.64635249830087
2024,1,30,4,0,0,0,0,98.09,132.5299219871034,87.80197432082662
2024,1,30,4,30,0,0,0,98.09,125.98192437423552,91.48913097863249
2024,1,30,5,0,0,0,0,97.2,119.44391959819173,94.90883669148701
2024,1,30,5,30,0,0,0,96.55,112.93829572386204,98.19603985523162
2024,1,30,6,0,0,0,0,95.10000000000001,106.48564727165143,101.45080609837441
2024,1,30,6,30,0,0,0,93.3,100.10715978117872,104.75532031030247
2024,1,30,7,0,0,0,0,91.62,93.82646740269824,108.18409149803483
2024,1,30,7,30,19,227,29,86.37,87.41174199633302,111.8107456019813
2024,1,30,8,0,42,516,118,84.38,81.57078822535631,115.71299124938861
2024,1,30,8,30,57,672,222,79.02,75.8187012457498,119.97637091324816
2024,1,30,9,0,64,787,329,73.73,70.30050883653401,124.6966659396229
2024,1,30,9,30,72,850,429,68.23,65.09969398938459,129.9799639351525
2024,1,30,10,0,74,903,521,56.160000000000004,60.307886645090036,135.938194931304
2024,1,30,10,30,78,933,600,53.72,56.035415064053296,142.67647212206845
2024,1,30,11,0,82,952,663,48.93,52.412946666037875,150.26778818790143
2024,1,30,11,30,85,966,711,47.71,49.585606947153074,158.7132945391145
2024,1,30,12,0,90,967,741,48.01,47.696694819272246,167.89672222315232
2024,1,30,12,30,91,971,755,47.36,46.86085886623634,177.55881716550812
2024,1,30,13,0,92,961,746,48.35,47.134585875921765,187.32520665528224
2024,1,30,13,30,91,955,724,48.35,48.498968919395146,196.79405539691692
2024,1,30,14,0,96,927,681,48.910000000000004,50.86567440357051,205.6398467193083
2024,1,30,14,30,93,908,625,49.83,54.1021689588386,213.6740783292027
2024,1,30,15,0,95,858,548,53.1,58.061486547232676,220.8434347480344
2024,1,30,15,30,88,817,464,54.44,62.60426964615976,227.19013044217482
2024,1,30,16,0,83,745,367,62.04,67.60961807622593,232.8071218167331
2024,1,30,16,30,72,662,266,66.09,72.97697047866961,237.80526485036208
2024,1,30,17,0,57,528,161,69.55,78.6210062238716,242.2947467308217
2024,1,30,17,30,33,326,65,71.81,84.44841126948128,246.3770077616881
2024,1,30,18,0,0,0,0,71.08,90.09107816662736,250.14288336420586
2024,1,30,18,30,0,0,0,72.08,96.89773964901505,253.67403492391531
2024,1,30,19,0,0,0,0,72.73,103.2290238796005,257.0461181489666
2024,1,30,19,30,0,0,0,74.64,109.64565438286039,260.33315811107644
2024,1,30,20,0,0,0,0,76.54,116.12522851419632,263.61337637993665
2024,1,30,20,30,0,0,0,78.56,122.64682038433995,266.97752532476005
2024,1,30,21,0,0,0,0,80.97,129.18887811783335,270.5420765573057
2024,1,30,21,30,0,0,0,83.67,135.7261942237613,274.47226707925097
2024,1,30,22,0,0,0,0,86.52,142.22458291004386,279.02617895634273
2024,1,30,22,30,0,0,0,88.84,148.6299056887548,284.6465213042721
2024,1,30,23,0,0,0,0,90.34,154.8421604270627,292.1672363285105
2024,1,30,23,30,0,0,0,92.07000000000001,160.64635355258974,303.2970116266607
2024,1,31,0,0,0,0,0,92.88,165.5160949271256,321.5422983043617
2024,1,31,0,30,0,0,0,93.5,168.20804850772805,351.1500768976964
2024,1,31,1,0,0,0,0,94.49,167.24972139480275,24.984093045051054
2024,1,31,1,30,0,0,0,95.76,163.25817066970873,48.66351519879811
2024,1,31,2,0,0,0,0,96.60000000000001,157.8213367766915,62.771945022823274
2024,1,31,2,30,0,0,0,96.60000000000001,151.7724809857619,71.79965704279516
2024,1,31,3,0,0,0,0,95.98,145.44426534588837,78.22783850083817
2024,1,31,3,30,0,0,0,96.62,138.98069177031437,83.24094927135263
2024,1,31,4,0,0,0,0,96.09,132.4539475427548,87.4399918005542
2024,1,31,4,30,0,0,0,97.38,125.90618843826539,91.15922608598652
2024,1,31,5,0,0,0,0,98.2,119.36614427439848,94.60280521510833
2024,1,31,5,30,0,0,0,97.54,112.85662846522602,97.90778150224645
2024,1,31,6,0,0,0,0,98.51,106.39846618271869,101.17566323436068
2024,1,31,6,30,0,0,0,94.62,100.01294847198663,104.48966520959425
2024,1,31,7,0,0,0,0,94.02,93.7237291733549,107.9250808039958
2024,1,31,7,30,19,213,29,86.84,87.30524310465084,111.55619823138431
2024,1,31,8,0,46,446,113,86.2,81.44766545525255,115.46137313864915
2024,1,31,8,30,64,603,213,79.21000000000001,75.68141369782124,119.72689053614744
2024,1,31,9,0,82,679,313,80.67,70.14776319809775,124.4494999899382
2024,1,31,9,30,93,750,410,74.73,64.9297959326694,129.73663831493343
2024,1,31,10,0,82,852,507,73.48,60.11920127869063,135.70212532246154
2024,1,31,10,30,87,888,586,70.77,55.82672327183308,142.4535847722654
2024,1,31,11,0,88,922,653,67.17,52.18392772845185,150.06694825202499
2024,1,31,11,30,90,937,700,65.93,49.3374326416664,158.5459826135609
2024,1,31,12,0,90,953,734,60.230000000000004,47.432535991689456,167.7752762279547
2024,1,31,12,30,90,960,750,59.85,46.58593699856389,177.49314768226668
2024,1,31,13,0,90,962,748,53.6,46.855476316446314,187.3193371888999
2024,1,31,13,30,89,956,726,53.94,48.2223175876367,196.84475302212113
2024,1,31,14,0,88,945,688,48.660000000000004,50.59695675046359,205.73831096687138
2024,1,31,14,30,85,932,635,49.88,53.84505371344475,213.80928653641575
2024,1,31,15,0,84,898,562,47.82,57.81787161116518,221.00503841297711
2024,1,31,15,30,79,866,480,49.96,62.37469720992183,227.3699393549458
2024,1,31,16,0,74,804,383,51.85,67.39376640359093,232.99939924660157
2024,1,31,16,30,64,725,279,55.99,72.77408394410527,238.00642091475495
2024,1,31,17,0,52,595,171,61.36,78.43034069121146,242.50286910307727
2024,1,31,17,30,32,394,71,65.08,84.27071680994736,246.59144156222897
2024,1,31,18,0,0,0,0,67.87,89.94764256299788,250.3639271522988
2024,1,31,18,30,0,0,0,69.66,96.73329029835763,253.90275635728182
2024,1,31,19,0,0,0,0,71.8,103.07125301154403,257.2842754085808
2024,1,31,19,30,0,0,0,72.75,109.49328711768374,260.58321578937114
2024,1,31,20,0,0,0,0,75.08,115.97689962867612,263.8786147512483
2024,1,31,20,30,0,0,0,75.57000000000001,122.50098826524079,267.26225492054544
2024,1,31,21,0,0,0,0,77.62,129.04369106694793,270.851982259254
2024,1,31,21,30,0,0,0,78.65,135.57927482961657,274.8149045841073
2024,1,31,22,0,0,0,0,81.57000000000001,142.07266382715716,279.41157006513265
2024,1,31,22,30,0,0,0,82.66,148.46819104833378,285.0873570528389
2024,1,31,23,0,0,0,0,85.94,154.66321708408324,292.6760174644553
2024,1,31,23,30,0,0,0,87.08,160.43861622405905,303.86671879481366
2024,2,1,0,0,0,0,0,89.73,165.26581606497507,322.0528852389725
2024,2,1,0,30,0,0,0,90.33,167.92651718950378,351.1707258153399
2024,2,1,1,0,0,0,0,92.96000000000001,167.00492357555106,24.35874790890165
2024,2,1,1,30,0,0,0,93.58,163.07800021815632,47.9153856462101
2024,2,1,2,0,0,0,0,94.91,157.68622244809393,62.118554230849725
2024,2,1,2,30,0,0,0,95.55,151.66378769886884,71.25056190335056
2024,2,1,3,0,0,0,0,96.64,145.3505708607924,77.75935854944476
2024,2,1,3,30,0,0,0,97.28,138.89506598657135,82.83166414182443
2024,2,1,4,0,0,0,0,99.04,132.37191801837224,87.07419034133028
2024,2,1,4,30,0,0,0,99.71000000000001,125.82464276998103,90.8256576276529
2024,2,1,5,0,0,0,0,100,119.28274176717278,94.29328424943469
2024,2,1,5,30,0,0,0,100,112.76946853110215,97.61619903873941
2024,2,1,6,0,0,0,0,100,106.30588894653066,100.89734402940508
2024,2,1,6,30,0,0,0,99.67,99.91340636607104,104.22096289294524
2024,2,1,7,0,0,0,0,96.96000000000001,93.61569883737803,107.66313615909866
2024,2,1,7,30,21,232,32,89.56,87.19348492110302,111.29881965246216
2024,2,1,8,0,43,522,122,83.69,81.31928162730216,115.20702413240838
2024,2,1,8,30,58,678,227,78.94,75.53882626159556,119.47478932630065
2024,2,1,9,0,67,782,335,74.25,69.98966483669179,124.19985187625639
2024,2,1,9,30,75,845,435,71.44,64.75447681580718,129.49102747097783
2024,2,1,10,0,79,889,525,67.87,59.92501466155517,135.46407174680155
2024,2,1,10,30,84,920,603,65.75,55.61244925638617,142.22918639082445
2024,2,1,11,0,86,944,668,63.42,51.94926799531507,149.86532782323144
2024,2,1,11,30,88,959,716,61.84,49.08362132610709,158.37895805879407
2024,2,1,12,0,89,969,748,59.85,47.16286100834614,167.65553719420996
2024,2,1,12,30,230,549,609,59.1,46.30578903945179,177.43083453064435
2024,2,1,13,0,225,575,620,57.95,46.57161901710379,187.3184402131976
2024,2,1,13,30,254,507,593,57.59,47.941550740920285,196.90171827136655
2024,2,1,14,0,87,949,693,56.57,50.3248343819373,205.843856562225
2024,2,1,14,30,84,931,637,56.57,53.585242456303,213.95192330271558
2024,2,1,15,0,81,903,565,56.04,57.57220917995405,221.17407418997502
2024,2,1,15,30,141,581,412,56.74,62.14363661869504,227.55698229193925
2024,2,1,16,0,147,439,317,58.99,67.17688927675833,233.19862336418817
2024,2,1,16,30,132,292,220,61.26,72.5705407886399,238.21422012363462
2024,2,1,17,0,97,223,142,61.870000000000005,78.23929163175092,242.7173566146001
2024,2,1,17,30,33,413,75,64.68,84.09272498353835,246.81200965493883
2024,2,1,18,0,0,0,0,64.97,89.80335204224532,250.59093187551184
2024,2,1,18,30,0,0,0,66.23,96.56899007539074,254.1373276772643
2024,2,1,19,0,0,0,0,68.49,102.91368985180176,257.52823655672
2024,2,1,19,30,0,0,0,68.93,109.3411364042036,260.8390989783077
2024,2,1,20,0,0,0,0,70.48,115.8287444787058,264.1497711334048
2024,2,1,20,30,0,0,0,70.93,122.35522983848303,267.5530696701794
2024,2,1,21,0,0,0,0,71.77,128.89841012286186,271.16821713350674
2024,2,1,21,30,0,0,0,71.31,135.43200954904097,275.16418617845545
2024,2,1,22,0,0,0,0,71.75,141.9200365294898,279.80395739983885
2024,2,1,22,30,0,0,0,72.14,148.3052586983572,285.5354614962316
2024,2,1,23,0,0,0,0,73,154.48235913405955,293.19191436931686
2024,2,1,23,30,0,0,0,73.95,160.22809167704065,304.44219829841506
2024,2,2,0,0,0,0,0,75.81,165.01192600048356,322.56758400594606
2024,2,2,0,30,0,0,0,77.8,167.64037336306518,351.20801289471603
2024,2,2,1,0,0,0,0,81.14,166.75282060035047,23.760530811123374
2024,2,2,1,30,0,0,0,83.29,162.88932589042525,47.17887362755221
2024,2,2,2,0,0,0,0,87.18,157.5430141186357,61.466843673487574
2024,2,2,2,30,0,0,0,88.33,151.54767758170544,70.69944973207748
2024,2,2,3,0,0,0,0,91.09,145.25003812950575,77.287637821609
2024,2,2,3,30,0,0,0,92.3,138.8030467318844,82.41880948444282
2024,2,2,4,0,0,0,0,93.49,132.28383030365964,86.70481606157841
2024,2,2,4,30,0,0,0,94.64,125.7372915089608,90.48862683794522
2024,2,2,5,0,0,0,0,94.91,119.19372402399483,93.98044313442335
2024,2,2,5,30,0,0,0,95.54,112.67683588022696,97.3214380815408
2024,2,2,6,0,0,0,0,95.66,106.20794359451756,100.61597564466365
2024,2,2,6,30,0,0,0,94.4,99.80856957038355,103.94932547767081
2024,2,2,7,0,0,0,0,93,93.50242054822374,107.39835677791683
2024,2,2,7,30,21,0,21,89.4,87.07649567637523,111.03869738008996
2024,2,2,8,0,52,0,52,86.58,81.18569311388275,114.95002050610469
2024,2,2,8,30,118,5,120,82.72,75.39100525811563,119.22013217625681
2024,2,2,9,0,169,186,233,80.03,69.82628780612552,123.94777452098384
2024,2,2,9,30,83,802,428,74.08,64.57381729566902,129.24317162985176
2024,2,2,10,0,274,295,423,64.77,59.72541281992362,135.22406148818817
2024,2,2,10,30,267,96,322,61.57,55.39268291182011,142.0032926709107
2024,2,2,11,0,361,235,506,56.1,51.709059671674346,149.6629355175084
2024,2,2,11,30,96,934,711,54.32,48.82426651230264,158.2122311779376
2024,2,2,12,0,98,943,743,53.17,46.8877650656109,167.53752851731838
2024,2,2,12,30,98,947,756,52.46,46.02051391205547,177.37192227429966
2024,2,2,13,0,93,956,754,52.25,46.28311921012302,187.3225791733891
2024,2,2,13,30,92,950,732,51.93,47.656780973948415,196.96502031409614
2024,2,2,14,0,91,937,692,51.96,50.04942560627813,205.95654202948526
2024,2,2,14,30,87,918,636,51.910000000000004,53.322855513961855,214.10202508895142
2024,2,2,15,0,85,889,565,52.76,57.32461739212884,221.35055251847112
2024,2,2,15,30,79,852,480,53.75,61.91120026890722,227.7512451263737
2024,2,2,16,0,74,793,384,59.32,66.95909087829314,233.4047593367768
2024,2,2,16,30,65,717,282,63.550000000000004,72.36643557881128,238.42861112406314
2024,2,2,17,0,53,593,176,70.12,78.04794387198947,242.93814491630286
2024,2,2,17,30,33,396,75,73.78,83.91451846091967,247.0386372576933
2024,2,2,18,0,0,0,0,71.36,89.65794108637671,250.82381392635574
2024,2,2,18,30,0,0,0,73.21000000000001,96.40489034198036,254.37765719381773
2024,2,2,19,0,0,0,0,74.71000000000001,102.75637494727275,257.7779017653345
2024,2,2,19,30,0,0,0,75.68,109.18923198622517,261.1006988454217
2024,2,2,20,0,0,0,0,77.76,115.68078192863737,264.42672586981905
2024,2,2,20,30,0,0,0,78.78,122.20955290482797,267.84983597235606
2024,2,2,21,0,0,0,0,82.88,128.75303174296573,271.4906285023235
2024,2,2,21,30,0,0,0,84.60000000000001,135.28438321216265,275.51993156873874
2024,2,2,22,0,0,0,0,90.39,141.76667423675232,280.2031183713924
2024,2,2,22,30,0,0,0,92.69,148.14107150680314,285.99054387609465
2024,2,2,23,0,0,0,0,97.57000000000001,154.29954430260284,293.7145245353332
2024,2,2,23,30,0,0,0,99.51,160.014748254785,305.02288654052506
2024,2,3,0,0,0,0,0,100,164.7544356411455,323.08569030961564
2024,2,3,0,30,0,0,0,100,167.34971648387588,351.2607512561423
2024,2,3,1,0,0,0,0,100,166.49361820988702,23.189003942021714
2024,2,3,1,30,0,0,0,100,162.69226865303295,46.454789897737214
2024,2,3,2,0,0,0,0,100,157.39174958272355,60.81759982779437
2024,2,3,2,30,0,0,0,100,151.42415509756395,70.14689229056626
2024,2,3,3,0,0,0,0,100,145.14266266743448,76.8130910837479
2024,2,3,3,30,0,0,0,100,138.70463047814877,82.00269903850665
2024,2,3,4,0,0,0,0,100,132.1896858617602,86.33211668836469
2024,2,3,4,30,0,0,0,100,125.64414279703587,90.1483364602858
2024,2,3,5,0,0,0,0,100,119.09910658383268,93.6644525382307
2024,2,3,5,30,0,0,0,100,112.57875375701329,97.02364539376231
2024,2,3,6,0,0,0,0,100,106.10466120947069,100.33168622715976
2024,2,3,6,30,0,0,0,97.88,99.69847706118385,103.67486593067963
2024,2,3,7,0,0,0,0,96.29,93.38394118615139,107.13084260922835
2024,2,3,7,30,20,231,33,87.24,86.95430816600928,110.7759195626972
2024,2,3,8,0,45,486,121,83.41,81.04695894347418,114.69043907519676
2024,2,3,8,30,62,635,224,77.22,75.23801950809757,118.96298442113289
2024,2,3,9,0,75,730,329,73.83,69.65770860897666,123.69332117806238
2024,2,3,9,30,84,793,427,68.02,64.38790045592955,128.99311121281346
2024,2,3,10,0,89,840,516,62.04,59.52048419821044,134.9821218608738
2024,2,3,10,30,95,873,593,59.77,55.16751654300699,141.77591917571743
2024,2,3,11,0,100,891,655,60,51.46339735743212,149.45977976573073
2024,2,3,11,30,103,907,703,58.54,48.55946409440454,158.04581230334668
2024,2,3,12,0,105,913,732,59.660000000000004,46.60734577215189,167.42127422719534
2024,2,3,12,30,106,917,746,59.230000000000004,45.730213073558446,177.31645691775338
2024,2,3,13,0,105,916,742,60.1,45.990084860522124,187.3318194080263
2024,2,3,13,30,104,906,718,60.1,47.368123776482555,197.03472985659826
2024,2,3,14,0,103,890,678,61.6,49.77085162308586,206.07642637459827
2024,2,3,14,30,100,870,624,61.980000000000004,53.05801589718101,214.2596275927644
2024,2,3,15,0,99,830,550,63.5,57.07521671549991,221.5344820602363
2024,2,3,15,30,93,790,468,65.07000000000001,61.67750247130297,227.95271131979823
2024,2,3,16,0,89,716,372,68.32000000000001,66.7404769007844,233.61776962613038
2024,2,3,16,30,77,635,272,72.69,72.16186403247332,238.64953979659947
2024,2,3,17,0,61,513,169,79.04,77.85638306914147,243.16516696949367
2024,2,3,17,30,37,322,73,83.11,83.73617990588345,247.27124704373128
2024,2,3,18,0,0,0,0,85.3,89.51128278887663,251.06248732266508
2024,2,3,18,30,0,0,0,86.39,96.24104278823364,254.62365101278476
2024,2,3,19,0,0,0,0,88.62,102.59934910619847,258.03316916072
2024,2,3,19,30,0,0,0,89.10000000000001,109.03760384830686,261.36790465245986
2024,2,3,20,0,0,0,0,90.65,115.53303111072405,264.70935751756394
2024,2,3,20,30,0,0,0,91.23,122.0639656142246,268.1524185401536
2024,2,3,21,0,0,0,0,92.09,128.6075528843564,271.81906209386386
